,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
2746,10,10,20,20,40,-762.2064639387063,-686.9725212197554,30.267877,-68.5,678.7756190376906,-97.2,962.519680837748,175.9,1741.4102632636573,176.0,1742.4004671716546,795.8,7878.423838179816,5540.19,54847.88951556741,770.0,7623.017119225169,70864.0,701553.7595161187,163120.0,1614889.7354804135,2464.0,24393.602964711874,12630.0,125037.00104369107,9220.0,91278.19148076938,2570.0,25443.005129111614,1818.8853,18006.965076057328,16990.0,168206.74597054662,25050.0,247996.22934633502,-4030.0,39910.61794811,1758.0,17404.22059156916
2747,10,10,15,20,45,126.3464306780643,402.8666658586289,31.588104,-74.59999999999998,739.0960539740419,-125.9,1246.568910249249,174.75,1730.0252571855706,174.75,1730.0254479342204,787.25,7793.778737525206,5506.705,54516.38799976916,750.0,7425.016498298169,70443.0,697385.8674329442,165380.0,1637263.7649077806,2450.0,24255.002906617017,12650.0,125235.00097816106,9415.0,93208.69237898363,2550.0,25245.004852445563,1813.0834999999997,17949.527219036012,15835.0,156772.69177060144,25950.0,256906.16569089968,-5057.5,50080.077588298525,1774.5,17567.571515437186
2748,10,10,10,20,50,979.5680990587662,1584.436601212307,33.196619,-80.69999999999999,799.4265275808652,-154.6,1530.642740811846,173.6,1718.6402433319195,173.5,1717.650419322861,778.7,7709.133539834422,5473.22,54184.88627684808,730.0,7227.0152898689785,70022.0,693217.9728881819,167640.0,1659637.7627663212,2436.0,24116.402766581916,12670.0,125433.0008809484,9610.0,95139.18924397034,2530.0,25047.004411705606,1807.2817,17892.08934296372,14680.0,145338.6159284586,26850.0,265816.07583063893,-6085.0,60250.30408636956,1791.0,17730.92226873718
2749,10,10,45,25,10,-3163.136072715286,-4283.471573002291,26.050902,-52.49999999999999,520.6886987442689,58.400000000000006,578.5816692568129,182.6,1807.740141170738,183.35,1815.1653917756364,846.9,8384.312559715318,5742.3,56848.77449226395,885.0,8761.510429144053,73506.5,727714.4148788382,149760.0,1482624.811825298,2541.5,25160.85167179362,12515.0,123898.50073749883,8050.0,79695.08498019185,2685.0,26581.503437540923,1852.1933,18336.71409366731,23985.0,237454.2964340717,19720.0,195228.8452304116,2132.5,21127.32457624486,1654.0,16374.611174009597
2750,10,10,40,25,15,-3046.712158873557,-3973.496946603076,26.630902,-58.6,580.9593419508803,29.700000000000003,294.89920311862494,181.45,1796.3551774356872,182.1,1802.790423759789,838.35,8299.667978569987,5708.8150000000005,56517.27415087502,865.0,8563.512421897922,73085.5,723546.5373398245,152020.0,1504999.0581923963,2527.5,25022.252041932596,12535.0,124096.5008571958,8245.0,81625.61647546681,2665.0,26383.504031875676,1846.3915,18279.276342459547,22830.0,226020.31388793353,20620.0,204139.01687330622,1105.0,10975.18633099229,1670.5,16537.963286027694
2751,10,10,35,25,20,-2671.545939101947,-3385.898275621124,27.471443,-64.69999999999999,641.2518639349126,1.0,24.85099595589682,180.3,1784.9702067541632,180.84999999999997,1790.4154474590525,829.8,8215.023317069768,5675.33,56185.773623597546,845.0,8365.514030829187,72664.5,719378.6575972699,154280.0,1527373.263901133,2513.5,24883.65233742828,12555.0,124294.50094432979,8440.0,83556.1419645498,2645.0,26185.50448244219,1840.5896999999998,18221.838573212644,21675.0,214586.32431960801,21520.0,213049.1361399994,77.5,1214.0062808733735,1687.0,16701.315193720522
2752,10,10,30,25,25,-2097.691541641136,-2582.537716866654,28.333971,-70.79999999999998,701.5606238950414,-27.700000000000003,275.1596700099781,179.15,1773.5852289923932,179.6,1778.0404627004414,821.25,8130.3785727049635,5641.844999999999,55854.27290712175,825.0,8167.515228023759,72243.5,715210.7756126511,156540.0,1549747.4307125015,2499.5,24745.052557026425,12575.0,124492.50099905617,8635.0,85486.66185435012,2625.0,25987.504785954345,1834.7878999999998,18164.400785755475,20520.0,203152.3265434093,22420.0,221959.20933811239,-950.0,9456.274768639076,1703.5,16864.66690302539
2753,10,10,25,25,30,-1384.051336280914,-1633.973269842307,29.162022,-76.89999999999999,761.881765761591,-56.400000000000006,558.7945561653228,178.0,1762.2002440131484,178.35000000000002,1765.6654693061198,812.7,8045.7337428602505,5608.36,55522.77199805877,805.0,7969.515982793434,71822.5,711042.8913465417,158800.0,1572121.5602872444,2485.5,24606.452699444508,12595.0,124690.5010215293,8830.0,87417.17651583126,2605.0,25789.5049390251,1828.9861,18106.96297991475,19365.0,191718.3190907953,23320.0,230869.24180150114,-1977.5,19603.48639273127,1720.0,17028.018419651773
2754,10,10,20,25,35,-588.4700811618659,-609.5237841962189,30.04357,-83.0,822.212564365201,-85.1,842.7532901152032,176.85,1750.8152516756302,177.1,1753.290467093231,804.15,7961.088824809079,5574.875,55191.27089293836,785.0,7771.516261322497,71401.5,706875.0047585854,161060.0,1594495.654192886,2471.5,24467.85276337096,12615.0,124888.50101190261,9025.0,89347.68628789444,2585.0,25591.504938162587,1823.1843,18049.52515551496,18210.0,180284.30012067052,24220.0,239779.23807118915,-3005.0,29767.439426326207,1736.5,17191.36974909213
2755,10,10,15,25,40,231.0965349339031,426.7404502556574,31.201128,-89.1,882.5510393172736,-113.80000000000001,1126.7910631523487,175.7,1739.430251835353,175.84999999999997,1740.915455873719,795.6,7876.443815707695,5541.39,54859.76958820635,765.0,7573.516026258873,70980.5,702707.1158074678,163320.0,1616869.7139101839,2457.5,24329.252747464318,12635.0,125086.50097032853,9220.0,91278.19148076938,2565.0,25393.504779766026,1817.3824999999997,17992.08731237836,17055.0,168850.26729324416,25120.0,248689.2020374025,-4032.5,39935.35333823904,1753.0,17354.72089663213
2756,10,10,10,25,45,1028.810804723211,1655.41604543044,32.13535,-95.19999999999997,942.8957169273809,-142.5,1410.86013906411,174.55,1728.045244344025,174.6,1728.5404354541436,787.05,7791.7987125887685,5507.905000000001,54528.268080222166,745.0,7375.515236239432,70559.5,698539.2244508894,165580.0,1639243.7408390492,2443.5,24190.652650352367,12655.0,125284.50089695852,9415.0,93208.69237898363,2545.0,25195.504460121454,1811.5807,17934.649450324938,15900.0,157416.217588913,26020.0,257599.13705212603,-5060.0,50104.81680936475,1769.5,17518.07186736029
2757,10,10,40,30,10,-2498.609680149426,-3509.4323823217,26.807878,-73.10000000000001,724.3446120459515,41.8,414.37971958096597,182.39999999999998,1805.7601374490464,183.2,1813.680386948042,846.6999999999999,8382.33255048975,5743.5,56860.654520533615,880.0,8712.010101004245,73623.0,728867.7668704386,149960.0,1484604.8075632788,2535.0,25096.501658597757,12520.0,123948.00070997515,8050.0,79695.08498019185,2680.0,26532.00331674938,1850.6905,18321.83635794636,24050.0,238097.80043083135,19790.0,195921.83096837372,2130.0,21102.588466820842,1649.0,16325.111151229567
2758,10,10,35,30,15,-2273.416297695228,-3064.443246004779,27.34793,-79.19999999999999,784.666497946739,13.100000000000001,131.52058394030954,181.25,1794.3751724486158,181.95,1801.3054178844852,838.15,8297.687967289443,5710.014999999999,56529.15418617516,860.0,8514.011980259365,73202.0,724699.8899839161,152220.0,1506979.050670579,2521.0,24957.901993156396,12540.0,124146.00082161326,8245.0,81625.61647546681,2660.0,26334.00387331938,1844.8886999999997,18264.398601971454,22895.0,226663.81992942764,20690.0,204831.99957526167,1102.5,10950.506209760351,1665.5,16488.46331984882
2759,10,10,30,30,20,-1825.074233600397,-2391.742191698815,28.218693,-85.3,844.9976739612956,-15.600000000000001,155.97440815723584,180.10000000000002,1782.990200477838,180.7,1788.9304405146668,829.5999999999999,8213.043303672517,5676.53,56197.65366605041,840.0,8316.013468002562,72781.0,720532.0109049286,154480.0,1529353.2532675373,2507.0,24819.30225248083,12560.0,124344.00090072701,8440.0,83556.1419645498,2640.0,26136.00428527666,1839.0868999999998,18206.960827912593,21740.0,215229.83264408304,21590.0,213742.1162288799,75.0,1198.3978888499428,1682.0,16651.815282424915
2760,10,10,25,30,25,-1212.745997273751,-1545.370757055398,29.069461,-91.39999999999999,905.3362828253377,-44.300000000000004,439.0917990580102,178.95,1771.6052214023302,179.45,1776.5554546650098,821.05,8128.398557126735,5643.045,55866.15295685246,820.0,8118.014535586888,72360.0,716364.129595208,156740.0,1551727.4171064969,2493.0,24680.702435303578,12580.0,124542.00094747153,8635.0,85486.66185435012,2620.0,25938.004549309495,1833.2851,18149.523035598086,20585.0,203795.8374329564,22490.0,222652.1871664413,-952.5,9480.873047879082,1698.5,16815.167044962713
2761,10,10,20,30,30,-498.0894698089451,-597.2221834899929,29.949113,-97.5,965.6809312604241,-73.0,722.9926970585526,177.8,1760.2202350842354,178.2,1764.1804601570668,812.5,8043.753725034102,5609.5599999999995,55534.6520551954,800.0,7920.015151500658,71939.0,712196.2460155908,159000.0,1574101.5438401678,2479.0,24542.102540328528,12600.0,124740.00096200095,8830.0,87417.17651583126,2600.0,25740.00466200424,1827.4832999999999,18092.08522485405,19430.0,192361.8328827213,23390.0,231562.21766514503,-1980.0,19628.193370761353,1715.0,16978.518613235963
2762,10,10,15,30,35,257.3301772538362,385.671759490855,31.059011,-103.6,1026.030553638633,-101.7,1007.0146533194044,176.65,1748.8352413821035,176.95,1751.8054568073474,803.9499999999999,7959.108804665255,5576.075000000001,55203.150957612066,780.0,7722.015281000161,71518.0,708028.360125991,161260.0,1596475.6350286088,2465.0,24403.50256623012,12620.0,124938.00094446845,9025.0,89347.68628789444,2580.0,25542.004619841413,1821.6814999999997,18034.647395504413,18275.0,180927.81722278087,24290.0,240472.2122200401,-3007.5,29792.16711234683,1731.5,17141.869992798333
2763,10,10,10,30,40,1008.506492427369,1636.242046725283,31.504793,-109.69999999999999,1086.3843210392902,-130.4,1291.077776123499,175.5,1737.450240150779,175.7,1739.4304444271406,795.4,7874.463793173475,5542.59,54871.6496605514,760.0,7524.014885684371,71097.0,703860.4718853731,163520.0,1618849.6921456298,2451.0,24264.902511652504,12640.0,125136.00089502621,9220.0,91278.19148076938,2560.0,25344.004419191533,1815.8797,17977.209547370836,17120.0,169493.78820475988,25190.0,249382.1746837572,-4035.0,39960.08874489645,1748.0,17305.2211889938
2764,10,10,35,35,10,-1919.363270261545,-2818.96433965052,28.089796,-93.7,928.1207211349179,25.200000000000003,250.34798980618962,182.2,1803.780133497428,183.04999999999998,1812.195381988377,846.4999999999999,8380.352541212093,5744.7,56872.53454853828,875.0,8662.509740254263,73739.5,730021.1186698299,150160.0,1486584.8030435399,2528.5,25032.15162845575,12525.0,123997.50068045726,8050.0,79695.08498019185,2675.0,26482.50318606608,1849.1877,18306.95862096622,24115.0,238741.30422907553,19860.0,196614.81655765418,2127.5,21077.85238704361,1644.0,16275.611112950566
2765,10,10,30,35,15,-1602.215090678881,-2241.048109456971,28.147731,-99.79999999999998,988.4653908964135,-3.5,40.491332405837184,181.05,1792.3951672273613,181.79999999999998,1799.8204118744734,837.9499999999999,8295.707955955295,5711.215,56541.034221205795,855.0,8464.511503920354,73318.5,725853.2424326215,152420.0,1508959.0429034182,2514.5,24893.551927155753,12545.0,124195.50078404612,8245.0,81625.61647546681,2655.0,26284.503704654573,1843.3858999999998,18249.52086021244,22960.0,227307.32575084333,20760.0,205524.98215545475,1100.0,10925.826398950332,1660.5,16438.963338665853
2766,10,10,25,35,20,-1101.318964902543,-1506.055757015545,28.995821,-105.89999999999999,1048.814924092902,-32.2,319.44987087178487,179.9,1781.0101939629653,180.54999999999998,1787.445433432864,829.3999999999999,8211.06329022009,5677.73,56209.53370822915,835.0,8266.512868192973,72897.5,721685.3640139517,154680.0,1531333.2424002294,2500.5,24754.952150024445,12565.0,124393.50085514918,8440.0,83556.1419645498,2635.0,26086.504077779377,1837.5840999999998,18192.083081329736,21805.0,215873.34072321205,21660.0,214435.09621794656,72.5,1183.1013270214855,1677.0,16602.315356600113
2767,10,10,20,35,25,-472.210396336237,-639.0609458712679,29.878299,-112.0,1109.1685268704662,-60.9,603.2413546831815,178.75,1769.6252135692462,179.3,1775.0704464893784,820.8499999999999,8126.418541491694,5644.244999999999,55878.033006304315,815.0,8068.513803669174,72476.5,717517.483375806,156940.0,1553707.4032777215,2486.5,24616.352295780947,12585.0,124591.50089392133,8635.0,85486.66185435012,2615.0,25888.504302102894,1831.7822999999999,18134.64528414585,20650.0,204439.3480472876,22560.0,223345.16491296605,-955.0,9505.472108212196,1693.5,16765.667172826736
2768,10,10,15,35,30,219.8366418997684,289.6176403596055,30.972819,-118.09999999999998,1169.52556919462,-89.60000000000001,887.2402628375248,177.60000000000002,1758.2402259077116,178.05,1762.695450864953,812.3,8041.773707149436,5610.76,55546.532112048364,795.0,7870.514277987176,72055.5,713349.6004792812,159200.0,1576081.5271806214,2472.5,24477.752363115367,12605.0,124789.50090051646,8830.0,87417.17651583126,2595.0,25690.50437418464,1825.9804999999997,18077.20746848633,19495.0,193005.34636377305,23460.0,232255.19346184706,-1982.5,19652.90045387703,1710.0,16929.018793184678
2769,10,10,10,35,35,929.3775040113669,1540.243593353903,31.076931,-124.20000000000002,1229.8855446747882,-118.30000000000001,1171.2957252547285,176.45,1746.8552308362591,176.79999999999998,1750.3204463754628,803.7499999999999,7957.128784461138,5577.275,55215.03102199712,775.0,7672.51425544456,71634.5,709181.7152845594,161460.0,1598455.6156615673,2458.5,24339.152350687975,12625.0,124987.5008750875,9025.0,89347.68628789444,2575.0,25492.50429047723,1820.1787,18019.76963417451,18340.0,181571.33397097682,24360.0,241165.18631427712,-3010.0,29816.89483329879,1726.5,17092.370223289687
2770,10,10,30,40,10,-1421.097119666798,-2212.875637456129,30.315702,-114.29999999999998,1131.952114269857,8.599999999999994,87.44964265221437,182.0,1801.8001293151247,182.89999999999998,1810.7103768963161,846.3,8378.37253188231,5745.900000000001,56884.414576278105,870.0,8613.00934633186,73856.0,731174.4702779221,150360.0,1488564.7982671093,2522.0,24967.80158123658,12530.0,124047.00064894758,8050.0,79695.08498019185,2670.0,26433.003045435453,1847.6848999999997,18292.08088272382,24180.0,239384.80783040513,19930.0,197307.80199981955,2125.0,21053.116337017662,1639.0,16226.111059030749
2771,10,10,25,40,15,-1025.615512216042,-1495.64713132703,28.949518,-120.39999999999998,1192.3089805079887,-20.100000000000005,199.97797878766556,180.85000000000002,1790.4151617711466,181.65,1798.335405729421,837.75,8293.727944567509,5712.415000000001,56552.91425596709,850.0,8415.010992268519,73435.0,727006.5946868708,152620.0,1510939.034891878,2508.0,24829.20184379675,12550.0,124245.00074449676,8245.0,81625.61647546681,2650.0,26235.003525824042,1841.8830999999998,18234.643117179392,23025.0,227950.8313540444,20830.0,206217.96461511301,1097.5,10901.14690067059,1655.5,16389.463342342846
2772,10,10,20,40,20,-491.4066301658258,-719.363593952306,29.796514,-126.49999999999999,1252.668743523203,-48.8,483.50613646571225,179.7,1779.0301872087498,180.39999999999998,1785.9604262133018,829.2,8209.083276712448,5678.93,56221.41375013394,830.0,8217.012230732043,73014.0,722838.7169252903,154880.0,1533313.2313001151,2494.0,24690.602029922233,12570.0,124443.00080759866,8440.0,83556.1419645498,2630.0,26037.003859891407,1836.0812999999998,18177.205333460926,21870.0,216516.84855918257,21730.0,215128.076108164,70.0,1168.1288456330492,1672.0,16552.815416115773
2773,10,10,15,40,25,133.4112868795855,150.2217202020047,30.86742,-132.59999999999997,1313.0310038228338,-77.5,767.4688371523628,178.55,1767.645205492324,179.14999999999998,1773.5854381731938,820.65,8124.438525799798,5645.445,55889.913055477504,810.0,8019.01303153948,72593.0,718670.8369554173,157140.0,1555687.389227026,2480.0,24552.002138318578,12590.0,124641.00083840791,8635.0,85486.66185435012,2610.0,25839.004044273843,1830.2795,18119.76753139559,20715.0,205082.8583889936,22630.0,224038.14257844578,-957.5,9530.071943589934,1688.5,16716.16728649244
2774,10,10,10,40,30,801.8069351140839,1379.963428435856,30.766711,-138.7,1373.39543213162,-106.2,1051.5140931057463,177.4,1756.2602164827397,177.89999999999998,1761.210441429416,812.1,8039.79368920621,5611.96,55558.41216861781,790.0,7821.013361451315,72172.0,714502.9547386072,159400.0,1578061.510309405,2466.0,24413.402167661923,12610.0,124839.00083707816,8830.0,87417.17651583126,2590.0,25641.00407550375,1824.4777,18062.329710808357,19560.0,193648.8595370497,23530.0,232948.16919220463,-1985.0,19677.60764168246,1705.0,16879.518959377958
2775,10,10,25,45,10,-1001.831191064957,-1793.334837630964,40.044603,-134.9,1335.813484360747,-8.000000000000007,81.42802957213205,181.8,1799.8201249013748,182.74999999999997,1809.2253716715338,846.1,8376.392522500364,5747.099999999999,56896.29460375323,865.0,8563.50891866179,73972.5,732327.8216956187,150560.0,1490544.7932350105,2515.5,24903.451516807865,12535.0,124096.50061544846,8050.0,79695.08498019185,2665.0,26383.502894801517,1846.1821,18277.20314321609,24245.0,240028.31123640394,20000.0,198000.78729641455,2122.5,21028.38031684799,1634.0,16176.610989326533
2776,10,10,20,45,15,-536.3590590043241,-821.4019115125948,29.759163,-140.99999999999997,1396.1776896226352,-36.7,363.8029631545076,180.64999999999998,1788.4351560791906,181.5,1796.8503994489913,837.5500000000001,8291.747933126044,5713.615,56564.79429045919,845.0,8365.510444677002,73551.5,728159.9467475879,152820.0,1512919.0266369183,2501.5,24764.85174294407,12555.0,124294.50070296755,8245.0,81625.61647546681,2645.0,26185.503336770136,1840.3802999999998,18219.76537286919,23090.0,228594.33674087378,20900.0,206910.94695544746,1095.0,10876.467717048583,1650.5,16339.963330742208
2777,10,10,15,45,20,13.17247088559816,-17.46697684973424,30.694108,-147.1,1456.5437779208696,-65.4,647.7020209942224,179.5,1777.0501802143913,180.24999999999997,1784.4754188556367,829.0,8207.103263149551,5680.13,56233.29379176495,825.0,8167.5115549351995,73130.5,723992.069639889,155080.0,1535293.2199680945,2487.5,24626.251892035863,12575.0,124492.50075807779,8440.0,83556.1419645498,2625.0,25987.503631553376,1834.5784999999996,18162.327584303,21935.0,217160.35615415627,21800.0,215821.05590048438,67.5,1153.4930645651928,1667.0,16503.315460839982
2778,10,10,10,45,25,635.9588684699302,1167.434793385628,30.482649,-153.2,1516.9115244469597,-94.10000000000001,931.7330411657623,178.35,1765.6651971707433,179.0,1772.100429716104,820.45,8122.458510051006,5646.645,55901.7931043722,805.0,7969.512218448504,72709.5,719824.1903350081,157340.0,1557667.3749552567,2473.5,24487.651962775035,12595.0,124690.5007809336,8635.0,85486.66185435012,2605.0,25789.503775761175,1828.7767,18104.889777344102,20780.0,205726.3684606327,22700.0,224731.1201636302,-960.0,9554.672548025914,1683.5,16666.667385833316
2779,10,10,20,50,10,-660.2003865673014,-1233.378150948078,35.809693,-155.5,1539.6929242547035,-24.6,244.17896715319281,181.6,1797.8401202554135,182.6,1807.7403663137027,845.9,8374.412513066214,5748.3,56908.17463096387,860.0,8514.00845665542,74089.0,733481.1729238182,150760.0,1492524.7879482605,2509.0,24839.10143503585,12540.0,124146.0005799623,8050.0,79695.08498019185,2660.0,26334.002734107857,1844.6792999999998,18262.325402439918,24310.0,240671.81444863876,20070.0,198693.77244896226,2120.0,21003.64432664008,1629.0,16127.110903692577
2780,10,10,15,50,15,-127.7264564674879,-206.5296264266035,30.784462,-161.6,1600.0619166144788,-53.300000000000004,527.942951463508,180.45,1786.455150150711,181.35,1795.36539303285,837.35,8289.767921630859,5714.8150000000005,56576.674324682295,840.0,8316.009860504015,73668.0,729313.298615691,153020.0,1514899.018139493,2495.0,24700.50162446099,12560.0,124344.00065946084,8245.0,81625.61647546681,2640.0,26136.003137434767,1838.8774999999998,18204.88762727871,23155.0,229237.8419131536,20970.0,207603.9291776531,1092.5,10851.7888502311,1645.5,16290.463303724666
2781,10,10,10,50,20,441.9026139038269,914.6830903169512,30.159068,-167.7,1660.432212708486,-82.0,811.9528262159076,179.3,1775.0701729790856,180.09999999999997,1782.9904113595223,828.8,8205.123249531356,5681.33,56245.17383312233,820.0,8118.010840101164,73247.0,725145.4221586868,155280.0,1537273.2084050642,2481.0,24561.901736225554,12580.0,124542.00070658894,8440.0,83556.1419645498,2620.0,25938.00339270546,1833.0756999999999,18147.44983385279,22000.0,217803.86351026926,21870.0,216514.0355958477,65.0,1139.2069610040135,1662.0,16453.815490639245
2782,10,15,50,10,15,-5280.620000974342,-6455.601917545302,26.539155,-22.5,225.009877560964,60.05,594.9745477749448,181.4,1795.8601924982913,180.75000000000003,1789.4255319794677,831.6,8232.843206329148,5686.4400000000005,56295.761609274734,865.0,8563.51417351545,72637.0,719106.3782863423,150375.0,1488713.6980175201,2548.0,25225.2021141556,12535.0,124096.50097806948,8245.0,81625.61647546681,2665.0,26383.504600412736,1846.4972999999998,18280.323833692397,23220.0,229881.47920178346,20730.0,205228.02861695085,1245.0,12357.855902218636,1665.5,16488.465139302687
2783,10,15,45,10,20,-5148.643234104851,-6077.8852428043,27.039309,-28.600000000000005,284.8832760974221,31.35000000000001,311.32286215438796,180.25,1784.4752215987758,179.5,1777.0505471145157,823.05,8148.19847914249,5652.955,55964.260951725024,845.0,8365.515823904703,72216.0,714938.4959757726,152635.0,1511087.928475706,2534.0,25086.602522063444,12555.0,124294.50106501092,8440.0,83556.1419645498,2645.0,26185.505055278198,1840.6954999999998,18222.886065003946,22065.0,218447.50988509803,21630.0,214138.14216528545,217.5,2353.9538546878953,1682.0,16651.8170840302
2784,10,15,40,10,25,-4760.635079696506,-5423.341475440985,27.623882,-34.70000000000001,344.9357577868669,2.6500000000000057,35.94963838482945,179.1,1773.0902436142385,178.25,1764.675553607518,814.5,8063.553667025476,5619.469999999999,55632.760102671156,825.0,8167.51706456742,71795.0,710770.6113790158,154895.0,1533462.1189012136,2520.0,24948.00285594019,12575.0,124492.50111954536,8635.0,85486.66185435012,2625.0,25987.50536315481,1834.8937,18165.448278109816,20910.0,207013.53475075006,22530.0,223048.21032682597,-810.0,8080.4591453703915,1698.5,16815.168829066213
2785,10,15,35,10,30,-3599.687055746128,-2858.530470704829,25.611702,-40.8,405.08768556943323,-26.049999999999997,259.0483902671468,177.95,1761.7052584073192,177.0,1752.3005512753798,805.95,7978.908767275135,5585.985000000001,55301.259058669224,805.0,7969.517864965233,71374.0,706602.7244556166,157155.0,1555836.2710211508,2506.0,24809.403114545097,12595.0,124690.50114182716,8830.0,87417.17651583126,2605.0,25789.50552065704,1829.0919,18108.010472836755,19755.0,195579.5527784027,23430.0,231958.23833181697,-1837.5,18220.17470415693,1715.0,16978.520380174472
2786,10,15,30,10,35,-3451.516750996264,-3801.651272153914,29.490858,-46.9,465.3004932299126,-54.75,542.5523020870892,176.8,1750.3202658370842,175.75,1739.925539929798,797.4,7894.263777072564,5552.5,54969.75781619226,785.0,7771.518191447537,70953.0,702434.8351641595,159415.0,1578210.3864646817,2492.0,24670.803296609534,12615.0,124888.50113200975,9025.0,89347.68628789444,2585.0,25591.50552429458,1823.2900999999997,18050.57264900932,18600.0,184145.56269429898,24330.0,240868.23063658687,-2865.0,28382.81059902278,1731.5,17141.871742899024
2787,10,15,25,10,40,-2701.880936968953,-3163.727788618908,35.620715,-53.00000000000001,525.5532561025573,-83.45,826.4763593110212,175.65,1738.9352657589068,174.5,1727.5505193770746,788.85,7809.618693476654,5519.015,54638.25637162771,765.0,7573.51800684464,70532.0,698266.9434622406,161675.0,1600584.4667698734,2478.0,24532.203400836213,12635.0,125086.50109024554,9220.0,91278.19148076938,2565.0,25393.505370468254,1817.4883,17993.13480644983,17445.0,172711.5628873759,25230.0,249778.1910615897,-3892.5,38550.24427613916,1748.0,17305.222922574558
2788,10,15,20,10,45,-1710.284518932423,-1925.36921274792,33.714939,-59.10000000000001,585.8336461829417,-112.15,1110.4983496160633,174.5,1727.5502580243506,173.25,1715.1754894179196,780.3,7724.973513417375,5485.530000000001,54306.75472127478,745.0,7375.517269995373,70111.0,694099.0493064373,163935.0,1622958.5133899758,2464.0,24393.603425898353,12655.0,125284.50101668602,9415.0,93208.69237898363,2545.0,25195.505055465746,1811.6864999999998,17935.696944978306,16290.0,161277.55128969438,26130.0,258688.1229009171,-4920.0,48719.4720312115,1764.5,17468.57392433624
2789,10,15,15,10,50,-566.1341669367421,-211.4238395714628,33.270653,-65.19999999999999,646.1339311628819,-140.85,1394.5584378218073,173.35000000000002,1716.1652424810381,172.0,1702.8004498472508,771.75,7640.328233688655,5452.045,53975.25286134179,725.0,7177.515935196522,69690.0,689931.1526522774,166195.0,1645332.5276991883,2450.0,24255.00337043885,12675.0,125482.50091148168,9610.0,95139.18924397034,2525.0,24997.504575457126,1805.8847,17878.259064412487,15135.0,149843.52520212543,27030.0,267598.02900993126,-5947.5,58889.56445118269,1781.0,17631.92475312891
2790,10,15,50,15,10,-4248.441079389098,-5574.261364887858,26.508993,-37.0,367.6881899109625,72.14999999999999,714.6452158239078,182.35,1805.2651526853335,181.85,1800.3155024883833,839.9499999999999,8315.507840324606,5721.125,56639.142111786125,880.0,8712.011822765164,73174.5,724427.6110857109,148315.0,1468319.4234719502,2555.5,25299.451672911804,12520.0,123948.00083099364,8050.0,79695.08498019185,2680.0,26532.003882104345,1850.7963,18322.88384877035,24440.0,241958.94602184065,19900.0,197010.84886371106,2270.0,22487.93293079646,1644.0,16275.612956199222
2791,10,15,45,15,15,-4273.267148188359,-5382.292071274478,26.980471,-43.10000000000001,427.8549298535662,43.45,430.790060818492,181.2,1793.880187470724,180.6,1787.9405250175407,831.4,8230.86319337164,5687.639999999999,56307.641649490964,860.0,8514.013742060792,72753.5,720259.7316866673,150575.0,1490693.692434834,2541.5,25160.8521189168,12540.0,124146.00094243874,8245.0,81625.61647546681,2660.0,26334.00444292512,1844.9945,18265.44609335055,23285.0,230524.98358095592,20800.0,205921.01099693542,1242.5,12333.161547227053,1660.5,16438.965163598346
2792,10,15,40,15,20,-4019.647944006398,-4887.603220467681,27.472142,-49.2,488.07605657315344,14.75,147.937853506126,180.04999999999998,1782.4952152810954,179.34999999999997,1775.5655390607237,822.8499999999999,8146.218464017522,5654.155,55976.14099917906,840.0,8316.015271751248,72332.5,716091.850052317,152835.0,1513067.9196866874,2527.5,25022.25249153241,12560.0,124344.00102136009,8440.0,83556.1419645498,2640.0,26136.00485919759,1839.1927,18208.008319851335,22130.0,219091.01636078098,21700.0,214831.12197724055,215.0,2331.275402006378,1677.0,16602.317163576896
2793,10,15,35,15,25,-3537.592168814079,-4152.205969178136,27.95563,-55.30000000000001,548.3336511650549,-13.950000000000003,140.1227337015661,178.9,1771.110235981939,178.1,1763.190544439256,814.3,8061.57364966667,5620.67,55644.6401574901,820.0,8118.01638332912,71911.5,711923.9661434008,155095.0,1535442.1070509301,2513.5,24883.652789532327,12580.0,124542.00106791283,8635.0,85486.66185435012,2620.0,25938.00512761149,1833.3909000000003,18150.57052810107,20975.0,207657.04357184708,22600.0,223741.1879158596,-812.5,8105.00100246755,1693.5,16765.66896219772
